original_file,segment_file,Start_time (s),End_time (s),Clements2024_Scientific_Name,Confidence,latitude,longitude,project,locality,punto,municipality,timestamp,aru_type,recorder,habitat
./Calima/Despliegue2/Punto_24_202502_CA27/A6B8FF18_20250218_064000.WAV,./Calima/Validation_1to5/random100_perch/Piranga_rubra/909098_A6B8FF18_20250218_064000.flac,55,60,Piranga rubra,0.33943078,3.90789,-76.61079,Calima,RioBravo,24,Darien,20250218_064000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_26_202504_CA32/A6FA48B1_20250420_083500.WAV,./Calima/Validation_1to5/random100_perch/Pipreola_aureopectus/1430925_A6FA48B1_20250420_083500.flac,10,15,Pipreola aureopectus,0.04028662,4.016158,-76.475501,Calima,ElTesoro,26,Darien,20250420_083500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue5/Punto_21_202506_CA8/85926BE7_20250624_185000.WAV,./Calima/Validation_1to5/random100_perch/Icterus_galbula/2425939_85926BE7_20250624_185000.flac,45,50,Icterus galbula,0.0815475,4.00893,-76.48253,Calima,ElTesoro,21,Darien,20250624_185000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_17_202504_CA26/B45B64F7_20250419_134000.WAV,./Calima/Validation_1to5/random100_perch/Ixothraupis_rufigula/1149482_B45B64F7_20250419_134000.flac,0,5,Ixothraupis rufigula,0.08637922,3.96801,-76.50336,Calima,Ensueno,17,Darien,20250419_134000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_27_202504_CA6/352F4986_20250414_171000.WAV,./Calima/Validation_1to5/random100_perch/Herpsilochmus_axillaris/1490500_352F4986_20250414_171000.flac,45,50,Herpsilochmus axillaris,0.031166175,3.911739,-76.607379,Calima,RioBravo,27,Darien,20250414_171000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue1/Punto_5_202411_CA4/9BB2C176_20241118_164000.WAV,./Calima/Validation_1to5/random100_perch/Ictinia_mississippiensis/108861_9BB2C176_20241118_164000.flac,55,60,Ictinia mississippiensis,0.024522267,3.965504,-76.413462,Calima,Tesoro,5,Darien,20241118_114000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue4/Punto_20_202505_CA3/660E9F11_20250521_121500.WAV,./Calima/Validation_1to5/random100_perch/Hydropsalis_cayennensis/1874272_660E9F11_20250521_121500.flac,45,50,Hydropsalis cayennensis,0.11438177,4.01164,-76.47372,Calima,ElTesoro,20,Darien,20250521_121500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_19_202504_CA1/0DCAD56D_20250409_161000.WAV,./Calima/Validation_1to5/random100_perch/Laterallus_melanophaius/1164545_0DCAD56D_20250409_161000.flac,15,20,Laterallus melanophaius,0.041934185,4.00888,-76.48257,Calima,ElTesoro,19,Darien,20250409_161000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue5/Punto_25_202506_CA33/CB647E8D_20250614_143500.WAV,./Calima/Validation_1to5/random100_perch/Setophaga_cerulea/2588380_CB647E8D_20250614_143500.flac,15,20,Setophaga cerulea,0.09256516,4.009018,-76.478116,Calima,ElTesoro,25,Darien,20250614_143500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_22_202502_CA5/445B1132_20250225_100500.WAV,./Calima/Validation_1to5/random100_perch/Empidonax_virescens/802937_445B1132_20250225_100500.flac,15,20,Empidonax virescens,0.13565592,4.01209,-76.47209,Calima,ElTesoro,22,Darien,20250225_100500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_22_202502_CA5/445B1132_20250214_044000.WAV,./Calima/Validation_1to5/random100_perch/Chordeiles_minor/776818_445B1132_20250214_044000.flac,40,45,Chordeiles minor,0.02648431,4.01209,-76.47209,Calima,ElTesoro,22,Darien,20250214_044000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_16_202504_CA25/019308C2_20250406_090000.WAV,./Calima/Validation_1to5/random100_perch/Coccyzus_americanus/1060999_019308C2_20250406_090000.flac,55,60,Coccyzus americanus,0.12572876,3.96591,-76.50415,Calima,Ensueno,16,Darien,20250406_090000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_20_202502_CA3/660E9F11_20250218_184500.WAV,./Calima/Validation_1to5/random100_perch/Contopus_virens/661279_660E9F11_20250218_184500.flac,5,10,Contopus virens,0.021435285,4.01164,-76.47372,Calima,ElTesoro,20,Darien,20250218_184500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue1/Punto_6_202412_CA4/9BB2C176_20241209_104000.WAV,./Calima/Validation_1to5/random100_perch/Grallaria_guatimalensis/154049_9BB2C176_20241209_104000.flac,40,45,Grallaria guatimalensis,0.05649685,3.908615,-76.60555,Calima,RioBravo,6,Darien,20241209_054000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue5/Punto_25_202506_CA33/CB647E8D_20250615_163000.WAV,./Calima/Validation_1to5/random100_perch/Grallaria_guatimalensis/2590964_CB647E8D_20250615_163000.flac,35,40,Grallaria guatimalensis,0.08974179,4.009018,-76.478116,Calima,ElTesoro,25,Darien,20250615_163000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue4/Punto_26_202505_CA32/A6FA48B1_20250529_174000.WAV,./Calima/Validation_1to5/random100_perch/Grallaria_haplonota/2108634_A6FA48B1_20250529_174000.flac,15,20,Grallaria haplonota,0.012230129,4.016158,-76.475501,Calima,ElTesoro,26,Darien,20250529_174000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_22_202502_CA5/445B1132_20250222_171500.WAV,./Calima/Validation_1to5/random100_perch/Habia_rubica/797055_445B1132_20250222_171500.flac,5,10,Habia rubica,0.072719626,4.01209,-76.47209,Calima,ElTesoro,22,Darien,20250222_171500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_16_202502_CA25/019308C2_20250222_155000.WAV,./Calima/Validation_1to5/random100_perch/Catharus_fuscescens/410471_019308C2_20250222_155000.flac,55,60,Catharus fuscescens,0.09787911,3.96591,-76.50415,Calima,Ensueno,16,Darien,20250222_155000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue5/Punto_21_202506_CA8/85926BE7_20250627_151000.WAV,./Calima/Validation_1to5/random100_perch/Myiodynastes_luteiventris/2432318_85926BE7_20250627_151000.flac,20,25,Myiodynastes luteiventris,0.07022701,4.00893,-76.48253,Calima,ElTesoro,21,Darien,20250627_151000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue1/Punto_3_202501_CA3/660E9F11_20250104_230000.WAV,./Calima/Validation_1to5/random100_perch/Laterallus_melanophaius/85673_660E9F11_20250104_230000.flac,10,15,Laterallus melanophaius,0.011458757,3.908712,-76.605568,Calima,RioBravo,3,Darien,20250104_180000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_20_202502_CA3/660E9F11_20250226_072000.WAV,./Calima/Validation_1to5/random100_perch/Chaetura_pelagica/678067_660E9F11_20250226_072000.flac,20,25,Chaetura pelagica,0.020310672,4.01164,-76.47372,Calima,ElTesoro,20,Darien,20250226_072000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_20_202502_CA3/660E9F11_20250221_075000.WAV,./Calima/Validation_1to5/random100_perch/Leptosittaca_branickii/666619_660E9F11_20250221_075000.flac,10,15,Leptosittaca branickii,0.022168519,4.01164,-76.47372,Calima,ElTesoro,20,Darien,20250221_075000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue5/Punto_22_202507_CA5/445B1132_20250703_052500.WAV,./Calima/Validation_1to5/random100_perch/Aburria_aburri/2505787_445B1132_20250703_052500.flac,50,55,Aburria aburri,0.038216572,4.01209,-76.47209,Calima,ElTesoro,22,Darien,20250703_052500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_19_202501_CA1/0DCAD56D_20250129_120000.WAV,./Calima/Validation_1to5/random100_perch/Thripadectes_ignobilis/549657_0DCAD56D_20250129_120000.flac,25,30,Thripadectes ignobilis,0.04741693,4.00888,-76.48257,Calima,ElTesoro,19,Darien,20250129_120000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue5/Punto_26_202506_CA32/A6FA48B1_20250616_174000.WAV,./Calima/Validation_1to5/random100_perch/Diglossa_indigotica/2661896_A6FA48B1_20250616_174000.flac,20,25,Diglossa indigotica,0.054261994,4.016158,-76.475501,Calima,ElTesoro,26,Darien,20250616_174000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue5/Punto_20_202507_CA3/660E9F11_20250701_112000.WAV,./Calima/Validation_1to5/random100_perch/Geothlypis_philadelphia/2381470_660E9F11_20250701_112000.flac,5,10,Geothlypis philadelphia,0.04218946,4.01164,-76.47372,Calima,ElTesoro,20,Darien,20250701_112000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_21_202502_CA8/85926BE7_20250224_075000.WAV,./Calima/Validation_1to5/random100_perch/Chlorochrysa_nitidissima/737573_85926BE7_20250224_075000.flac,10,15,Chlorochrysa nitidissima,0.03535846,4.00893,-76.48253,Calima,ElTesoro,21,Darien,20250224_075000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue4/Punto_22_202505_CA5/445B1132_20250520_084500.WAV,./Calima/Validation_1to5/random100_perch/Grallaria_guatimalensis/1967512_445B1132_20250520_084500.flac,0,5,Grallaria guatimalensis,0.014329543,4.01209,-76.47209,Calima,ElTesoro,22,Darien,20250520_084500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue4/Punto_17_202505_CA26/B45B64F7_20250511_144000.WAV,./Calima/Validation_1to5/random100_perch/Ixothraupis_rufigula/1775085_B45B64F7_20250511_144000.flac,10,15,Ixothraupis rufigula,0.046728548,3.96801,-76.50336,Calima,Ensueno,17,Darien,20250511_144000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_27_202504_CA6/352F4986_20250413_152500.WAV,./Calima/Validation_1to5/random100_perch/Ceratopipra_erythrocephala/1487947_352F4986_20250413_152500.flac,55,60,Ceratopipra erythrocephala,0.010343989,3.911739,-76.607379,Calima,RioBravo,27,Darien,20250413_152500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_22_202505_CA5/445B1132_20250501_161500.WAV,./Calima/Validation_1to5/random100_perch/Grallaria_haplonota/1331989_445B1132_20250501_161500.flac,40,45,Grallaria haplonota,0.011050294,4.01209,-76.47209,Calima,ElTesoro,22,Darien,20250501_161500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_16_202504_CA25/019308C2_20250423_041000.WAV,./Calima/Validation_1to5/random100_perch/Dromococcyx_pavoninus/1099458_019308C2_20250423_041000.flac,5,10,Dromococcyx pavoninus,0.030015493,3.96591,-76.50415,Calima,Ensueno,16,Darien,20250423_041000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue1/Punto_5_202411_CA4/9BB2C176_20241128_221500.WAV,./Calima/Validation_1to5/random100_perch/Empidonax_virescens/132701_9BB2C176_20241128_221500.flac,35,40,Empidonax virescens,0.28885424,3.965504,-76.413462,Calima,Tesoro,5,Darien,20241128_171500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue4/Punto_26_202505_CA32/A6FA48B1_20250514_124500.WAV,./Calima/Validation_1to5/random100_perch/Setophaga_pensylvanica/2073370_A6FA48B1_20250514_124500.flac,20,25,Setophaga pensylvanica,0.11015398,4.016158,-76.475501,Calima,ElTesoro,26,Darien,20250514_124500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_20_202502_CA3/660E9F11_20250212_153500.WAV,./Calima/Validation_1to5/random100_perch/Cyanoloxia_cyanoides/647010_660E9F11_20250212_153500.flac,55,60,Cyanoloxia cyanoides,0.020368434,4.01164,-76.47372,Calima,ElTesoro,20,Darien,20250212_153500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_24_202502_CA27/A6B8FF18_20250211_172000.WAV,./Calima/Validation_1to5/random100_perch/Machaeropterus_deliciosus/894507_A6B8FF18_20250211_172000.flac,40,45,Machaeropterus deliciosus,0.56045985,3.90789,-76.61079,Calima,RioBravo,24,Darien,20250211_172000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_20_202504_CA3/660E9F11_20250408_121000.WAV,./Calima/Validation_1to5/random100_perch/Chlorochrysa_nitidissima/1178239_660E9F11_20250408_121000.flac,25,30,Chlorochrysa nitidissima,0.03914793,4.01164,-76.47372,Calima,ElTesoro,20,Darien,20250408_121000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_26_202504_CA32/A6FA48B1_20250424_133500.WAV,./Calima/Validation_1to5/random100_perch/Protonotaria_citrea/1440864_A6FA48B1_20250424_133500.flac,30,35,Protonotaria citrea,0.045748785,4.016158,-76.475501,Calima,ElTesoro,26,Darien,20250424_133500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_18_202502_CA28/3B983DB7_20250202_175500.WAV,./Calima/Validation_1to5/random100_perch/Pheucticus_ludovicianus/500555_3B983DB7_20250202_175500.flac,35,40,Pheucticus ludovicianus,0.043609835,4.04101,-76.41603,Calima,Natilla,18,Darien,20250202_175500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_26_202504_CA32/A6FA48B1_20250403_145000.WAV,./Calima/Validation_1to5/random100_perch/Tyrannus_tyrannus/1392682_A6FA48B1_20250403_145000.flac,45,50,Tyrannus tyrannus,0.02747909,4.016158,-76.475501,Calima,ElTesoro,26,Darien,20250403_145000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_29_202504_CA2/8E8DF5AB_20250426_041500.WAV,./Calima/Validation_1to5/random100_perch/Ara_militaris/1637835_8E8DF5AB_20250426_041500.flac,15,20,Ara militaris,0.07071765,3.906916,-76.609766,Calima,RioBravo,29,Darien,20250426_041500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue1/Punto_6_202412_CA4/9BB2C176_20241215_194000.WAV,./Calima/Validation_1to5/random100_perch/Progne_subis/169170_9BB2C176_20241215_194000.flac,45,50,Progne subis,0.07987299,3.908615,-76.60555,Calima,RioBravo,6,Darien,20241215_144000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue5/Punto_23_202506_CA29/E0E5570B_20250622_112000.WAV,./Calima/Validation_1to5/random100_perch/Ixothraupis_rufigula/2549285_E0E5570B_20250622_112000.flac,40,45,Ixothraupis rufigula,0.019251866,4.00779,-76.47462,Calima,ElTesoro,23,Darien,20250622_112000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue4/Punto_22_202505_CA5/445B1132_20250516_043500.WAV,./Calima/Validation_1to5/random100_perch/Falco_columbarius/1957700_445B1132_20250516_043500.flac,15,20,Falco columbarius,0.033905294,4.01209,-76.47209,Calima,ElTesoro,22,Darien,20250516_043500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue5/Punto_21_202506_CA8/85926BE7_20250625_075500.WAV,./Calima/Validation_1to5/random100_perch/Cyphorhinus_dichrous/2426662_85926BE7_20250625_075500.flac,0,5,Cyphorhinus dichrous,0.16914794,4.00893,-76.48253,Calima,ElTesoro,21,Darien,20250625_075500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_21_202502_CA8/85926BE7_20250204_103000.WAV,./Calima/Validation_1to5/random100_perch/Arremon_castaneiceps/691883_85926BE7_20250204_103000.flac,10,15,Arremon castaneiceps,0.029622935,4.00893,-76.48253,Calima,ElTesoro,21,Darien,20250204_103000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_25_202504_CA33/CB647E8D_20250408_093500.WAV,./Calima/Validation_1to5/random100_perch/Cercomacroides_parkeri/1362706_CB647E8D_20250408_093500.flac,35,40,Cercomacroides parkeri,0.2959228,4.009018,-76.478116,Calima,ElTesoro,25,Darien,20250408_093500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue1/Punto_3_202412_CA3/660E9F11_20241216_114000.WAV,./Calima/Validation_1to5/random100_perch/Formicarius_rufipectus/40274_660E9F11_20241216_114000.flac,55,60,Formicarius rufipectus,0.1400746,3.908712,-76.605568,Calima,RioBravo,3,Darien,20241216_064000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue1/Punto_4_202501_CA3/660E9F11_20250122_124500.WAV,./Calima/Validation_1to5/random100_perch/Tyrannus_tyrannus/96889_660E9F11_20250122_124500.flac,55,60,Tyrannus tyrannus,0.16552082,3.965604,-76.502466,Calima,Ensueno,4,Darien,20250122_074500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_23_202504_CA29/E0E5570B_20250405_083000.WAV,./Calima/Validation_1to5/random100_perch/Chordeiles_acutipennis/1338220_E0E5570B_20250405_083000.flac,50,55,Chordeiles acutipennis,0.05721532,4.00779,-76.47462,Calima,ElTesoro,23,Darien,20250405_083000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_15_202502_01N/4A238C69_20250226_083500.WAV,./Calima/Validation_1to5/random100_perch/Lurocalis_semitorquatus/345153_4A238C69_20250226_083500.flac,50,55,Lurocalis semitorquatus,0.13301112,3.96796,-76.50595,Calima,Ensueno,15,Darien,20250226_083500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_14_202502_M2/1E57904A_20250220_085000.WAV,./Calima/Validation_1to5/random100_perch/Cardellina_canadensis/269615_1E57904A_20250220_085000.flac,10,15,Cardellina canadensis,0.1118631,3.96468,-76.50728,Calima,Ensueno,14,Darien,20250220_085000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_21_202502_CA8/85926BE7_20250204_071500.WAV,./Calima/Validation_1to5/random100_perch/Pipreola_aureopectus/691420_85926BE7_20250204_071500.flac,35,40,Pipreola aureopectus,0.034211498,4.00893,-76.48253,Calima,ElTesoro,21,Darien,20250204_071500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_25_202504_CA33/CB647E8D_20250419_080500.WAV,./Calima/Validation_1to5/random100_perch/Vireo_flavifrons/1387810_CB647E8D_20250419_080500.flac,30,35,Vireo flavifrons,0.047829896,4.009018,-76.478116,Calima,ElTesoro,25,Darien,20250419_080500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue5/Punto_25_202506_CA33/CB647E8D_20250624_105000.WAV,./Calima/Validation_1to5/random100_perch/Pachysylvia_semibrunnea/2610862_CB647E8D_20250624_105000.flac,5,10,Pachysylvia semibrunnea,0.049499195,4.009018,-76.478116,Calima,ElTesoro,25,Darien,20250624_105000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_28_202504_CA30/40A35F8D_20250417_155500.WAV,./Calima/Validation_1to5/random100_perch/Pachysylvia_semibrunnea/1553787_40A35F8D_20250417_155500.flac,50,55,Pachysylvia semibrunnea,0.086132735,3.910672,-76.606713,Calima,RioBravo,28,Darien,20250417_155500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue4/Punto_21_202505_CA8/85926BE7_20250526_101500.WAV,./Calima/Validation_1to5/random100_perch/Leptosittaca_branickii/1914612_85926BE7_20250526_101500.flac,55,60,Leptosittaca branickii,0.082221225,4.00893,-76.48253,Calima,ElTesoro,21,Darien,20250526_101500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_20_202504_CA3/660E9F11_20250413_091000.WAV,./Calima/Validation_1to5/random100_perch/Falco_peregrinus/1189332_660E9F11_20250413_091000.flac,55,60,Falco peregrinus,0.060420055,4.01164,-76.47372,Calima,ElTesoro,20,Darien,20250413_091000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_20_202502_CA3/660E9F11_20250225_134500.WAV,./Calima/Validation_1to5/random100_perch/Hydropsalis_cayennensis/676683_660E9F11_20250225_134500.flac,0,5,Hydropsalis cayennensis,0.04167722,4.01164,-76.47372,Calima,ElTesoro,20,Darien,20250225_134500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue5/Punto_22_202507_CA5/445B1132_20250707_052000.WAV,./Calima/Validation_1to5/random100_perch/Rupicola_peruvianus/2514983_445B1132_20250707_052000.flac,10,15,Rupicola peruvianus,0.017638613,4.01209,-76.47209,Calima,ElTesoro,22,Darien,20250707_052000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue5/Punto_23_202506_CA29/E0E5570B_20250624_150500.WAV,./Calima/Validation_1to5/random100_perch/Arremon_castaneiceps/2554427_E0E5570B_20250624_150500.flac,15,20,Arremon castaneiceps,0.2602907,4.00779,-76.47462,Calima,ElTesoro,23,Darien,20250624_150500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue5/Punto_20_202506_CA3/660E9F11_20250627_142500.WAV,./Calima/Validation_1to5/random100_perch/Charadrius_vociferus/2372702_660E9F11_20250627_142500.flac,25,30,Charadrius vociferus,0.09799531,4.01164,-76.47372,Calima,ElTesoro,20,Darien,20250627_142500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue1/Punto_3_202412_CA3/660E9F11_20241225_103500.WAV,./Calima/Validation_1to5/random100_perch/Micrastur_semitorquatus/60844_660E9F11_20241225_103500.flac,5,10,Micrastur semitorquatus,0.106534965,3.908712,-76.605568,Calima,RioBravo,3,Darien,20241225_053500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_15_202502_01N/4A238C69_20250228_041500.WAV,./Calima/Validation_1to5/random100_perch/Cyphorhinus_dichrous/349128_4A238C69_20250228_041500.flac,15,20,Cyphorhinus dichrous,0.033390604,3.96796,-76.50595,Calima,Ensueno,15,Darien,20250228_041500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_15_202504_01N/4A238C69_20250405_124500.WAV,./Calima/Validation_1to5/random100_perch/Pandion_haliaetus/993772_4A238C69_20250405_124500.flac,10,15,Pandion haliaetus,0.07786051,3.96796,-76.50595,Calima,Ensueno,15,Darien,20250405_124500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_16_202502_CA25/019308C2_20250201_113500.WAV,./Calima/Validation_1to5/random100_perch/Glaucidium_nubicola/361472_019308C2_20250201_113500.flac,0,5,Glaucidium nubicola,0.10346082,3.96591,-76.50415,Calima,Ensueno,16,Darien,20250201_113500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_18_202502_CA28/3B983DB7_20250205_171500.WAV,./Calima/Validation_1to5/random100_perch/Catharus_ustulatus/507364_3B983DB7_20250205_171500.flac,15,20,Catharus ustulatus,0.05653387,4.04101,-76.41603,Calima,Natilla,18,Darien,20250205_171500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue1/Punto_6_202412_CA4/9BB2C176_20241226_202000.WAV,./Calima/Validation_1to5/random100_perch/Spiza_americana/194612_9BB2C176_20241226_202000.flac,55,60,Spiza americana,0.06901864,3.908615,-76.60555,Calima,RioBravo,6,Darien,20241226_152000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_14_202502_M2/1E57904A_20250202_103500.WAV,./Calima/Validation_1to5/random100_perch/Contopus_sordidulus/228416_1E57904A_20250202_103500.flac,55,60,Contopus sordidulus,0.15831137,3.96468,-76.50728,Calima,Ensueno,14,Darien,20250202_103500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue1/Punto_3_202412_CA3/660E9F11_20241221_180000.WAV,./Calima/Validation_1to5/random100_perch/Hydropsalis_cayennensis/52703_660E9F11_20241221_180000.flac,40,45,Hydropsalis cayennensis,0.06648295,3.908712,-76.605568,Calima,RioBravo,3,Darien,20241221_130000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_26_202504_CA32/A6FA48B1_20250403_155500.WAV,./Calima/Validation_1to5/random100_perch/Tyrannus_tyrannus/1392831_A6FA48B1_20250403_155500.flac,10,15,Tyrannus tyrannus,0.21658857,4.016158,-76.475501,Calima,ElTesoro,26,Darien,20250403_155500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_28_202504_CA30/40A35F8D_20250408_085000.WAV,./Calima/Validation_1to5/random100_perch/Cardellina_canadensis/1532047_40A35F8D_20250408_085000.flac,25,30,Cardellina canadensis,0.612758,3.910672,-76.606713,Calima,RioBravo,28,Darien,20250408_085000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue1/Punto_3_202412_CA3/660E9F11_20241223_110000.WAV,./Calima/Validation_1to5/random100_perch/Dolichonyx_oryzivorus/56304_660E9F11_20241223_110000.flac,45,50,Dolichonyx oryzivorus,0.1105645,3.908712,-76.605568,Calima,RioBravo,3,Darien,20241223_060000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_16_202502_CA25/019308C2_20250207_152000.WAV,./Calima/Validation_1to5/random100_perch/Sericossypha_albocristata/375841_019308C2_20250207_152000.flac,30,35,Sericossypha albocristata,0.055335023,3.96591,-76.50415,Calima,Ensueno,16,Darien,20250207_152000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue5/Punto_23_202506_CA29/E0E5570B_20250622_103000.WAV,./Calima/Validation_1to5/random100_perch/Empidonax_alnorum/2549167_E0E5570B_20250622_103000.flac,50,55,Empidonax alnorum,0.043768454,4.00779,-76.47462,Calima,ElTesoro,23,Darien,20250622_103000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue4/Punto_15_202505_01N/4A238C69_20250514_151500.WAV,./Calima/Validation_1to5/random100_perch/Buteo_platypterus/1665055_4A238C69_20250514_151500.flac,50,55,Buteo platypterus,0.030713992,3.96796,-76.50595,Calima,Ensueno,15,Darien,20250514_151500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_23_202502_CA29/E0E5570B_20250213_091500.WAV,./Calima/Validation_1to5/random100_perch/Setophaga_fusca/841668_E0E5570B_20250213_091500.flac,5,10,Setophaga fusca,0.030730654,4.00779,-76.47462,Calima,ElTesoro,23,Darien,20250213_091500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_28_202504_CA30/40A35F8D_20250411_085500.WAV,./Calima/Validation_1to5/random100_perch/Progne_subis/1538951_40A35F8D_20250411_085500.flac,5,10,Progne subis,0.012522383,3.910672,-76.606713,Calima,RioBravo,28,Darien,20250411_085500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue4/Punto_25_202505_CA33/CB647E8D_20250529_091000.WAV,./Calima/Validation_1to5/random100_perch/Scytalopus_alvarezlopezi/2044306_CB647E8D_20250529_091000.flac,15,20,Scytalopus alvarezlopezi,0.36683568,4.009018,-76.478116,Calima,ElTesoro,25,Darien,20250529_091000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_17_202502_CA26/B45B64F7_20250226_173000.WAV,./Calima/Validation_1to5/random100_perch/Ceratopipra_erythrocephala/485441_B45B64F7_20250226_173000.flac,50,55,Ceratopipra erythrocephala,0.01675818,3.96801,-76.50336,Calima,Ensueno,17,Darien,20250226_173000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue1/Punto_3_202412_CA3/660E9F11_20241209_213500.WAV,./Calima/Validation_1to5/random100_perch/Leiothlypis_peregrina/25563_660E9F11_20241209_213500.flac,0,5,Leiothlypis peregrina,0.048477277,3.908712,-76.605568,Calima,RioBravo,3,Darien,20241209_163500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue5/Punto_22_202506_CA5/445B1132_20250609_171000.WAV,./Calima/Validation_1to5/random100_perch/Trogon_cupreicauda/2452180_445B1132_20250609_171000.flac,35,40,Trogon cupreicauda,0.030986987,4.01209,-76.47209,Calima,ElTesoro,22,Darien,20250609_171000,audiomoth,Jimena Benavides,unknown
