startTime,endTime,speciesName,confidence,mediaID,recorderID,deploymentGroups,projectName,latitude,longitude,deploymentStart,deploymentEnd
12.0,15.0,Lophostrix cristata,0.1003,G6414_20240218_010000.WAV,G6414,season t1,GEOPARK_PUTUMAYO_2024,0.467771,-76.328433,2024-02-07,2024-03-02
51.0,54.0,Nyctibius griseus,0.1368,G6384_20240221_223000.WAV,G6384,season t1,GEOPARK_PUTUMAYO_2024,0.466205,-76.322577,2024-02-07,2024-03-02
3.0,6.0,Orthopsittaca manilatus,0.498,G6384_20240221_180000.WAV,G6384,season t1,GEOPARK_PUTUMAYO_2024,0.466205,-76.322577,2024-02-07,2024-03-02
36.0,39.0,Tinamus major,0.2744,G6469_20240228_190000.WAV,G6469,season t1,GEOPARK_PUTUMAYO_2024,0.498802,-76.324496,2024-02-13,2024-03-02
42.0,45.0,Zebrilus undulatus,0.1032,G6419_20240228_193000.WAV,G6419,season t1,GEOPARK_PUTUMAYO_2024,0.489046,-76.32233,2024-02-09,2024-03-02
21.0,24.0,Trogon viridis,0.5366,G6414_20240213_100000.WAV,G6414,season t1,GEOPARK_PUTUMAYO_2024,0.467771,-76.328433,2024-02-07,2024-03-02
24.0,27.0,Pulsatrix perspicillata,0.1204,G6455_20240211_233000.WAV,G6455,season t1,GEOPARK_PUTUMAYO_2024,0.46971,-76.3285,2024-02-07,2024-03-02
3.0,6.0,Ceratopipra erythrocephala,0.1833,G6465_20240216_113000.WAV,G6465,season t1,GEOPARK_PUTUMAYO_2024,0.499758,-76.321538,2024-02-13,2024-03-02
0.0,3.0,Ciccaba virgata,0.1173,G6418_20240212_190000.WAV,G6418,season t1,GEOPARK_PUTUMAYO_2024,0.50345,-76.322483,2024-02-12,2024-03-02
42.0,45.0,Lathrotriccus euleri,0.1343,G7276_20240228_150000.WAV,G7276,season t1,GEOPARK_PUTUMAYO_2024,0.496634,-76.327401,2024-02-11,2024-03-03
54.0,57.0,Ciccaba huhula,0.1663,G6413_20240228_003000.WAV,G6413,season t1,GEOPARK_PUTUMAYO_2024,0.465565,-76.326598,2024-02-07,2024-03-02
45.0,48.0,Pulsatrix perspicillata,0.2684,G6455_20240214_193000.WAV,G6455,season t1,GEOPARK_PUTUMAYO_2024,0.46971,-76.3285,2024-02-07,2024-03-02
12.0,15.0,Zebrilus undulatus,0.1109,G6384_20240214_210000.WAV,G6384,season t1,GEOPARK_PUTUMAYO_2024,0.466205,-76.322577,2024-02-07,2024-03-02
48.0,51.0,Lophostrix cristata,0.1899,G6404_20240214_050000.WAV,G6404,season t1,GEOPARK_PUTUMAYO_2024,0.497502,-76.322981,2024-02-13,2024-03-02
42.0,45.0,Megascops watsonii,0.3112,G6429_20240224_043000.WAV,G6429,season t1,GEOPARK_PUTUMAYO_2024,0.484917,-76.325309,2024-02-09,2024-03-02
45.0,48.0,Heliomaster longirostris,0.12,G6408_20240301_030000.WAV,G6408,season t1,GEOPARK_PUTUMAYO_2024,0.484805,-76.317756,2024-02-08,2024-03-02
6.0,9.0,Ciccaba virgata,0.1546,G6467_20240223_183000.WAV,G6467,season t1,GEOPARK_PUTUMAYO_2024,0.504661,-76.324227,2024-02-12,2024-03-02
3.0,6.0,Pulsatrix perspicillata,0.255,G6406_20240211_023000.WAV,G6406,season t1,GEOPARK_PUTUMAYO_2024,0.484945,-76.321513,2024-02-08,2024-03-02
48.0,51.0,Megascops watsonii,0.1744,G6465_20240215_050000.WAV,G6465,season t1,GEOPARK_PUTUMAYO_2024,0.499758,-76.321538,2024-02-13,2024-03-02
45.0,48.0,Pulsatrix perspicillata,0.1076,G6395_20240229_193000.WAV,G6395,season t1,GEOPARK_PUTUMAYO_2024,0.48317,-76.321262,2024-02-08,2024-03-02
45.0,48.0,Steatornis caripensis,0.357,G6381_20240208_180000.WAV,G6381,season t1,GEOPARK_PUTUMAYO_2024,0.467902,-76.324046,2024-02-07,2024-03-02
21.0,24.0,Pulsatrix perspicillata,0.1247,G6383_20240221_013000.WAV,G6383,season t1,GEOPARK_PUTUMAYO_2024,0.496405,-76.325589,2024-02-11,2024-03-03
39.0,42.0,Nothocrax urumutum,0.1133,G6464_20240224_213000.WAV,G6464,season t1,GEOPARK_PUTUMAYO_2024,0.483653,-76.316732,2024-02-09,2024-03-02
36.0,39.0,Zebrilus undulatus,0.8633,G6467_20240218_203000.WAV,G6467,season t1,GEOPARK_PUTUMAYO_2024,0.504661,-76.324227,2024-02-12,2024-03-02
30.0,33.0,Zebrilus undulatus,0.389,G6376_20240224_210000.WAV,G6376,season t1,GEOPARK_PUTUMAYO_2024,0.481171,-76.322907,2024-02-08,2024-03-02
15.0,18.0,Zebrilus undulatus,0.2911,G6429_20240212_193000.WAV,G6429,season t1,GEOPARK_PUTUMAYO_2024,0.484917,-76.325309,2024-02-09,2024-03-02
36.0,39.0,Megascops choliba,0.1096,G6414_20240218_210000.WAV,G6414,season t1,GEOPARK_PUTUMAYO_2024,0.467771,-76.328433,2024-02-07,2024-03-02
30.0,33.0,Ciccaba virgata,0.1754,G6418_20240226_193000.WAV,G6418,season t1,GEOPARK_PUTUMAYO_2024,0.50345,-76.322483,2024-02-12,2024-03-02
33.0,36.0,Ciccaba virgata,0.1384,G6419_20240214_010000.WAV,G6419,season t1,GEOPARK_PUTUMAYO_2024,0.489046,-76.32233,2024-02-09,2024-03-02
15.0,18.0,Lophostrix cristata,0.2348,G6467_20240224_030000.WAV,G6467,season t1,GEOPARK_PUTUMAYO_2024,0.504661,-76.324227,2024-02-12,2024-03-02
6.0,9.0,Zebrilus undulatus,0.2277,G6468_20240218_203000.WAV,G6468,season t1,GEOPARK_PUTUMAYO_2024,0.468108,-76.32182,2024-02-07,2024-03-02
27.0,30.0,Lophostrix cristata,0.1879,G6371_20240214_003000.WAV,G6371,season t1,GEOPARK_PUTUMAYO_2024,0.47182,-76.3307,2024-02-07,2024-03-02
39.0,42.0,Pulsatrix perspicillata,0.1595,G6442_20240211_043000.WAV,G6442,season t1,GEOPARK_PUTUMAYO_2024,0.481959,-76.319523,2024-02-08,2024-03-02
39.0,42.0,Laterallus exilis,0.1611,G6428_20240228_180000.WAV,G6428,season t1,GEOPARK_PUTUMAYO_2024,0.5002,-76.325689,2024-02-13,2024-03-02
42.0,45.0,Pulsatrix perspicillata,0.2245,G6419_20240225_220000.WAV,G6419,season t1,GEOPARK_PUTUMAYO_2024,0.489046,-76.32233,2024-02-09,2024-03-02
45.0,48.0,Xiphorhynchus obsoletus,0.1795,G6464_20240221_143000.WAV,G6464,season t1,GEOPARK_PUTUMAYO_2024,0.483653,-76.316732,2024-02-09,2024-03-02
39.0,42.0,Ciccaba huhula,0.1103,G6418_20240219_230000.WAV,G6418,season t1,GEOPARK_PUTUMAYO_2024,0.50345,-76.322483,2024-02-12,2024-03-02
51.0,54.0,Ramphastos tucanus,0.8506,G6455_20240211_163000.WAV,G6455,season t1,GEOPARK_PUTUMAYO_2024,0.46971,-76.3285,2024-02-07,2024-03-02
36.0,39.0,Ramphocelus carbo,0.1651,G6428_20240301_120000.WAV,G6428,season t1,GEOPARK_PUTUMAYO_2024,0.5002,-76.325689,2024-02-13,2024-03-02
0.0,3.0,Amazona amazonica,0.394,G6462_20240219_063000.WAV,G6462,season t1,GEOPARK_PUTUMAYO_2024,0.486133,-76.323221,2024-02-08,2024-03-02
42.0,45.0,Megascops watsonii,0.1444,G6428_20240216_230000.WAV,G6428,season t1,GEOPARK_PUTUMAYO_2024,0.5002,-76.325689,2024-02-13,2024-03-02
42.0,45.0,Bucco capensis,0.115,G6455_20240220_013000.WAV,G6455,season t1,GEOPARK_PUTUMAYO_2024,0.46971,-76.3285,2024-02-07,2024-03-02
18.0,21.0,Chloroceryle inda,0.1234,G6469_20240225_153000.WAV,G6469,season t1,GEOPARK_PUTUMAYO_2024,0.498802,-76.324496,2024-02-13,2024-03-02
24.0,27.0,Troglodytes aedon,0.1636,G6462_20240211_070000.WAV,G6462,season t1,GEOPARK_PUTUMAYO_2024,0.486133,-76.323221,2024-02-08,2024-03-02
24.0,27.0,Ciccaba virgata,0.1772,G6408_20240212_030000.WAV,G6408,season t1,GEOPARK_PUTUMAYO_2024,0.484805,-76.317756,2024-02-08,2024-03-02
39.0,42.0,Lophostrix cristata,0.1218,G6371_20240228_193000.WAV,G6371,season t1,GEOPARK_PUTUMAYO_2024,0.47182,-76.3307,2024-02-07,2024-03-02
30.0,33.0,Ciccaba virgata,0.1442,G6469_20240214_013000.WAV,G6469,season t1,GEOPARK_PUTUMAYO_2024,0.498802,-76.324496,2024-02-13,2024-03-02
15.0,18.0,Cyanocorax violaceus,0.2683,G6462_20240301_070000.WAV,G6462,season t1,GEOPARK_PUTUMAYO_2024,0.486133,-76.323221,2024-02-08,2024-03-02
12.0,15.0,Pulsatrix perspicillata,0.1431,G6394_20240226_043000.WAV,G6394,season t1,GEOPARK_PUTUMAYO_2024,0.47208,-76.3288,2024-02-07,2024-03-02
15.0,18.0,Sporophila angolensis,0.1006,G6414_20240301_110000.WAV,G6414,season t1,GEOPARK_PUTUMAYO_2024,0.467771,-76.328433,2024-02-07,2024-03-02
33.0,36.0,Nyctibius griseus,0.1256,G6384_20240227_213000.WAV,G6384,season t1,GEOPARK_PUTUMAYO_2024,0.466205,-76.322577,2024-02-07,2024-03-02
48.0,51.0,Ceratopipra erythrocephala,0.1057,G6465_20240229_133000.WAV,G6465,season t1,GEOPARK_PUTUMAYO_2024,0.499758,-76.321538,2024-02-13,2024-03-02
9.0,12.0,Orthopsittaca manilatus,0.8568,G6462_20240212_180000.WAV,G6462,season t1,GEOPARK_PUTUMAYO_2024,0.486133,-76.323221,2024-02-08,2024-03-02
39.0,42.0,Tinamus major,0.2739,G6469_20240223_160000.WAV,G6469,season t1,GEOPARK_PUTUMAYO_2024,0.498802,-76.324496,2024-02-13,2024-03-02
36.0,39.0,Zebrilus undulatus,0.1087,G6421_20240214_210000.WAV,G6421,season t1,GEOPARK_PUTUMAYO_2024,0.480966,-76.318115,2024-02-08,2024-03-02
21.0,24.0,Pulsatrix perspicillata,0.1358,G6394_20240227_223000.WAV,G6394,season t1,GEOPARK_PUTUMAYO_2024,0.47208,-76.3288,2024-02-07,2024-03-02
18.0,21.0,Nyctibius griseus,0.1169,G6371_20240225_233000.WAV,G6371,season t1,GEOPARK_PUTUMAYO_2024,0.47182,-76.3307,2024-02-07,2024-03-02
15.0,18.0,Percnostola rufifrons,0.104,G6455_20240226_070000.WAV,G6455,season t1,GEOPARK_PUTUMAYO_2024,0.46971,-76.3285,2024-02-07,2024-03-02
15.0,18.0,Pulsatrix perspicillata,0.2224,G6467_20240229_003000.WAV,G6467,season t1,GEOPARK_PUTUMAYO_2024,0.504661,-76.324227,2024-02-12,2024-03-02
18.0,21.0,Pulsatrix perspicillata,0.3992,G6395_20240229_003000.WAV,G6395,season t1,GEOPARK_PUTUMAYO_2024,0.48317,-76.321262,2024-02-08,2024-03-02
18.0,21.0,Megascops watsonii,0.3275,G6429_20240213_060000.WAV,G6429,season t1,GEOPARK_PUTUMAYO_2024,0.484917,-76.325309,2024-02-09,2024-03-02
12.0,15.0,Turdus sanchezorum,0.1421,G6394_20240221_180000.WAV,G6394,season t1,GEOPARK_PUTUMAYO_2024,0.47208,-76.3288,2024-02-07,2024-03-02
39.0,42.0,Lophostrix cristata,0.3678,G6414_20240210_030000.WAV,G6414,season t1,GEOPARK_PUTUMAYO_2024,0.467771,-76.328433,2024-02-07,2024-03-02
45.0,48.0,Laterallus exilis,0.448,G6371_20240210_053000.WAV,G6371,season t1,GEOPARK_PUTUMAYO_2024,0.47182,-76.3307,2024-02-07,2024-03-02
12.0,15.0,Baryphthengus martii,0.3982,G7276_20240214_133000.WAV,G7276,season t1,GEOPARK_PUTUMAYO_2024,0.496634,-76.327401,2024-02-11,2024-03-03
15.0,18.0,Zebrilus undulatus,0.1607,G6455_20240218_003000.WAV,G6455,season t1,GEOPARK_PUTUMAYO_2024,0.46971,-76.3285,2024-02-07,2024-03-02
48.0,51.0,Myrmothera campanisona,0.234,G6429_20240215_120000.WAV,G6429,season t1,GEOPARK_PUTUMAYO_2024,0.484917,-76.325309,2024-02-09,2024-03-02
6.0,9.0,Cacicus cela,0.4502,G6455_20240209_080000.WAV,G6455,season t1,GEOPARK_PUTUMAYO_2024,0.46971,-76.3285,2024-02-07,2024-03-02
18.0,21.0,Lophostrix cristata,0.113,G6404_20240215_043000.WAV,G6404,season t1,GEOPARK_PUTUMAYO_2024,0.497502,-76.322981,2024-02-13,2024-03-02
15.0,18.0,Ceratopipra erythrocephala,0.3816,G6460_20240218_163000.WAV,G6460,season t1,GEOPARK_PUTUMAYO_2024,0.501673,-76.325554,2024-02-12,2024-03-02
0.0,3.0,Tinamus major,0.228,G6445_20240212_183000.WAV,G6445,season t1,GEOPARK_PUTUMAYO_2024,0.498252,-76.327377,2024-02-11,2024-03-03
15.0,18.0,Zebrilus undulatus,0.1218,G6455_20240228_230000.WAV,G6455,season t1,GEOPARK_PUTUMAYO_2024,0.46971,-76.3285,2024-02-07,2024-03-02
3.0,6.0,Crypturellus cinereus,0.2029,G6429_20240224_103000.WAV,G6429,season t1,GEOPARK_PUTUMAYO_2024,0.484917,-76.325309,2024-02-09,2024-03-02
27.0,30.0,Nyctibius grandis,0.1205,G6414_20240302_020000.WAV,G6414,season t1,GEOPARK_PUTUMAYO_2024,0.467771,-76.328433,2024-02-07,2024-03-02
3.0,6.0,Ceratopipra erythrocephala,0.1005,G6371_20240227_163000.WAV,G6371,season t1,GEOPARK_PUTUMAYO_2024,0.47182,-76.3307,2024-02-07,2024-03-02
12.0,15.0,Pulsatrix perspicillata,0.113,G6381_20240211_030000.WAV,G6381,season t1,GEOPARK_PUTUMAYO_2024,0.467902,-76.324046,2024-02-07,2024-03-02
30.0,33.0,Ciccaba virgata,0.2466,G6398_20240215_020000.WAV,G6398,season t1,GEOPARK_PUTUMAYO_2024,0.48036,-76.32004,2024-02-08,2024-02-26
30.0,33.0,Megascops watsonii,0.1981,G6413_20240225_050000.WAV,G6413,season t1,GEOPARK_PUTUMAYO_2024,0.465565,-76.326598,2024-02-07,2024-03-02
36.0,39.0,Ciccaba virgata,0.2652,G6469_20240228_220000.WAV,G6469,season t1,GEOPARK_PUTUMAYO_2024,0.498802,-76.324496,2024-02-13,2024-03-02
24.0,27.0,Nyctibius griseus,0.1061,G6404_20240228_073000.WAV,G6404,season t1,GEOPARK_PUTUMAYO_2024,0.497502,-76.322981,2024-02-13,2024-03-02
18.0,21.0,Pulsatrix perspicillata,0.173,G6403_20240210_003000.WAV,G6403,season t1,GEOPARK_PUTUMAYO_2024,0.487424,-76.318568,2024-02-09,2024-03-02
54.0,57.0,Asio clamator,0.5241,G6467_20240301_010000.WAV,G6467,season t1,GEOPARK_PUTUMAYO_2024,0.504661,-76.324227,2024-02-12,2024-03-02
12.0,15.0,Lophostrix cristata,0.1525,G6462_20240225_050000.WAV,G6462,season t1,GEOPARK_PUTUMAYO_2024,0.486133,-76.323221,2024-02-08,2024-03-02
30.0,33.0,Lurocalis semitorquatus,0.1225,G6406_20240209_023000.WAV,G6406,season t1,GEOPARK_PUTUMAYO_2024,0.484945,-76.321513,2024-02-08,2024-03-02
12.0,15.0,Steatornis caripensis,0.1748,G6468_20240218_050000.WAV,G6468,season t1,GEOPARK_PUTUMAYO_2024,0.468108,-76.32182,2024-02-07,2024-03-02
3.0,6.0,Ciccaba virgata,0.1908,G6418_20240218_223000.WAV,G6418,season t1,GEOPARK_PUTUMAYO_2024,0.50345,-76.322483,2024-02-12,2024-03-02
36.0,39.0,Pulsatrix perspicillata,0.1422,G6413_20240214_020000.WAV,G6413,season t1,GEOPARK_PUTUMAYO_2024,0.465565,-76.326598,2024-02-07,2024-03-02
12.0,15.0,Ramphocaenus melanurus,0.1413,G6414_20240218_023000.WAV,G6414,season t1,GEOPARK_PUTUMAYO_2024,0.467771,-76.328433,2024-02-07,2024-03-02
42.0,45.0,Pulsatrix perspicillata,0.1938,G6403_20240211_033000.WAV,G6403,season t1,GEOPARK_PUTUMAYO_2024,0.487424,-76.318568,2024-02-09,2024-03-02
21.0,24.0,Trogon viridis,0.2844,G6394_20240208_110000.WAV,G6394,season t1,GEOPARK_PUTUMAYO_2024,0.47208,-76.3288,2024-02-07,2024-03-02
18.0,21.0,Zebrilus undulatus,0.1799,G6429_20240224_190000.WAV,G6429,season t1,GEOPARK_PUTUMAYO_2024,0.484917,-76.325309,2024-02-09,2024-03-02
42.0,45.0,Ciccaba huhula,0.1678,G6469_20240229_200000.WAV,G6469,season t1,GEOPARK_PUTUMAYO_2024,0.498802,-76.324496,2024-02-13,2024-03-02
21.0,24.0,Lepidothrix coronata,0.2313,G6467_20240227_103000.WAV,G6467,season t1,GEOPARK_PUTUMAYO_2024,0.504661,-76.324227,2024-02-12,2024-03-02
15.0,18.0,Pulsatrix perspicillata,0.3125,G6464_20240211_030000.WAV,G6464,season t1,GEOPARK_PUTUMAYO_2024,0.483653,-76.316732,2024-02-09,2024-03-02
6.0,9.0,Ceratopipra erythrocephala,0.1105,G6403_20240228_170000.WAV,G6403,season t1,GEOPARK_PUTUMAYO_2024,0.487424,-76.318568,2024-02-09,2024-03-02
36.0,39.0,Orthopsittaca manilatus,0.2103,G6371_20240219_173000.WAV,G6371,season t1,GEOPARK_PUTUMAYO_2024,0.47182,-76.3307,2024-02-07,2024-03-02
9.0,12.0,Nothocrax urumutum,0.1412,G6404_20240220_230000.WAV,G6404,season t1,GEOPARK_PUTUMAYO_2024,0.497502,-76.322981,2024-02-13,2024-03-02
3.0,6.0,Zebrilus undulatus,0.1179,G6406_20240223_193000.WAV,G6406,season t1,GEOPARK_PUTUMAYO_2024,0.484945,-76.321513,2024-02-08,2024-03-02
9.0,12.0,Lurocalis semitorquatus,0.1461,G6421_20240226_203000.WAV,G6421,season t1,GEOPARK_PUTUMAYO_2024,0.480966,-76.318115,2024-02-08,2024-03-02
45.0,48.0,Ceratopipra erythrocephala,0.1015,G6429_20240218_163000.WAV,G6429,season t1,GEOPARK_PUTUMAYO_2024,0.484917,-76.325309,2024-02-09,2024-03-02
21.0,24.0,Synallaxis albescens,0.1369,G6384_20240220_170000.WAV,G6384,season t1,GEOPARK_PUTUMAYO_2024,0.466205,-76.322577,2024-02-07,2024-03-02
15.0,18.0,Pulsatrix perspicillata,0.1887,G6370_20240225_030000.WAV,G6370,season t1,GEOPARK_PUTUMAYO_2024,0.501763,-76.323853,2024-02-12,2024-03-02
42.0,45.0,Zebrilus undulatus,0.129,G6403_20240301_193000.WAV,G6403,season t1,GEOPARK_PUTUMAYO_2024,0.487424,-76.318568,2024-02-09,2024-03-02
33.0,36.0,Vanellus chilensis,0.8055,G6462_20240225_173000.WAV,G6462,season t1,GEOPARK_PUTUMAYO_2024,0.486133,-76.323221,2024-02-08,2024-03-02
48.0,51.0,Ciccaba virgata,0.1737,G6398_20240212_013000.WAV,G6398,season t1,GEOPARK_PUTUMAYO_2024,0.48036,-76.32004,2024-02-08,2024-02-26
18.0,21.0,Ceratopipra erythrocephala,0.184,G6445_20240211_150000.WAV,G6445,season t1,GEOPARK_PUTUMAYO_2024,0.498252,-76.327377,2024-02-11,2024-03-03
57.0,60.0,Zebrilus undulatus,0.6628,G6406_20240215_190000.WAV,G6406,season t1,GEOPARK_PUTUMAYO_2024,0.484945,-76.321513,2024-02-08,2024-03-02
24.0,27.0,Zebrilus undulatus,0.4181,G6467_20240213_190000.WAV,G6467,season t1,GEOPARK_PUTUMAYO_2024,0.504661,-76.324227,2024-02-12,2024-03-02
30.0,33.0,Pulsatrix perspicillata,0.2186,G6394_20240301_223000.WAV,G6394,season t1,GEOPARK_PUTUMAYO_2024,0.47208,-76.3288,2024-02-07,2024-03-02
6.0,9.0,Ciccaba huhula,0.112,G6381_20240207_213000.WAV,G6381,season t1,GEOPARK_PUTUMAYO_2024,0.467902,-76.324046,2024-02-07,2024-03-02
33.0,36.0,Pulsatrix perspicillata,0.1587,G6418_20240213_010000.WAV,G6418,season t1,GEOPARK_PUTUMAYO_2024,0.50345,-76.322483,2024-02-12,2024-03-02
36.0,39.0,Pulsatrix perspicillata,0.203,G6421_20240224_000000.WAV,G6421,season t1,GEOPARK_PUTUMAYO_2024,0.480966,-76.318115,2024-02-08,2024-03-02
39.0,42.0,Pulsatrix perspicillata,0.1452,G6370_20240216_193000.WAV,G6370,season t1,GEOPARK_PUTUMAYO_2024,0.501763,-76.323853,2024-02-12,2024-03-02
57.0,60.0,Zebrilus undulatus,0.58,G6455_20240222_190000.WAV,G6455,season t1,GEOPARK_PUTUMAYO_2024,0.46971,-76.3285,2024-02-07,2024-03-02
54.0,57.0,Zebrilus undulatus,0.6363,G6370_20240219_223000.WAV,G6370,season t1,GEOPARK_PUTUMAYO_2024,0.501763,-76.323853,2024-02-12,2024-03-02
33.0,36.0,Nyctibius griseus,0.1329,G6429_20240226_043000.WAV,G6429,season t1,GEOPARK_PUTUMAYO_2024,0.484917,-76.325309,2024-02-09,2024-03-02
27.0,30.0,Lurocalis semitorquatus,0.2851,G6383_20240302_010000.WAV,G6383,season t1,GEOPARK_PUTUMAYO_2024,0.496405,-76.325589,2024-02-11,2024-03-03
15.0,18.0,Lophostrix cristata,0.1103,G6404_20240227_010000.WAV,G6404,season t1,GEOPARK_PUTUMAYO_2024,0.497502,-76.322981,2024-02-13,2024-03-02
6.0,9.0,Ciccaba virgata,0.1,G6437_20240218_060000.WAV,G6437,season t1,GEOPARK_PUTUMAYO_2024,0.485901,-76.316377,2024-02-09,2024-03-02
42.0,45.0,Nyctibius griseus,0.1404,G6371_20240211_213000.WAV,G6371,season t1,GEOPARK_PUTUMAYO_2024,0.47182,-76.3307,2024-02-07,2024-03-02
42.0,45.0,Pulsatrix perspicillata,0.2765,G6394_20240228_220000.WAV,G6394,season t1,GEOPARK_PUTUMAYO_2024,0.47208,-76.3288,2024-02-07,2024-03-02
45.0,48.0,Nyctibius griseus,0.1325,G6403_20240228_060000.WAV,G6403,season t1,GEOPARK_PUTUMAYO_2024,0.487424,-76.318568,2024-02-09,2024-03-02
27.0,30.0,Nyctibius griseus,0.3065,G6383_20240218_060000.WAV,G6383,season t1,GEOPARK_PUTUMAYO_2024,0.496405,-76.325589,2024-02-11,2024-03-03
57.0,60.0,Ceratopipra erythrocephala,0.1133,G6429_20240213_143000.WAV,G6429,season t1,GEOPARK_PUTUMAYO_2024,0.484917,-76.325309,2024-02-09,2024-03-02
9.0,12.0,Trogon viridis,0.8449,G6394_20240213_113000.WAV,G6394,season t1,GEOPARK_PUTUMAYO_2024,0.47208,-76.3288,2024-02-07,2024-03-02
39.0,42.0,Megascops choliba,0.1475,G6414_20240210_210000.WAV,G6414,season t1,GEOPARK_PUTUMAYO_2024,0.467771,-76.328433,2024-02-07,2024-03-02
36.0,39.0,Lophostrix cristata,0.1421,G6467_20240212_210000.WAV,G6467,season t1,GEOPARK_PUTUMAYO_2024,0.504661,-76.324227,2024-02-12,2024-03-02
24.0,27.0,Zebrilus undulatus,0.1408,G6421_20240228_220000.WAV,G6421,season t1,GEOPARK_PUTUMAYO_2024,0.480966,-76.318115,2024-02-08,2024-03-02
15.0,18.0,Heliomaster longirostris,0.1279,G6455_20240219_003000.WAV,G6455,season t1,GEOPARK_PUTUMAYO_2024,0.46971,-76.3285,2024-02-07,2024-03-02
3.0,6.0,Zebrilus undulatus,0.6823,G6376_20240221_230000.WAV,G6376,season t1,GEOPARK_PUTUMAYO_2024,0.481171,-76.322907,2024-02-08,2024-03-02
15.0,18.0,Phoenicircus nigricollis,0.1037,G6455_20240212_083000.WAV,G6455,season t1,GEOPARK_PUTUMAYO_2024,0.46971,-76.3285,2024-02-07,2024-03-02
6.0,9.0,Heliomaster longirostris,0.1789,G6462_20240221_220000.WAV,G6462,season t1,GEOPARK_PUTUMAYO_2024,0.486133,-76.323221,2024-02-08,2024-03-02
12.0,15.0,Thamnophilus praecox,0.2778,G6404_20240213_180000.WAV,G6404,season t1,GEOPARK_PUTUMAYO_2024,0.497502,-76.322981,2024-02-13,2024-03-02
15.0,18.0,Lophostrix cristata,0.3195,G7276_20240213_003000.WAV,G7276,season t1,GEOPARK_PUTUMAYO_2024,0.496634,-76.327401,2024-02-11,2024-03-03
51.0,54.0,Ciccaba virgata,0.1129,G6381_20240207_203000.WAV,G6381,season t1,GEOPARK_PUTUMAYO_2024,0.467902,-76.324046,2024-02-07,2024-03-02
33.0,36.0,Lophostrix cristata,0.2876,G6467_20240212_233000.WAV,G6467,season t1,GEOPARK_PUTUMAYO_2024,0.504661,-76.324227,2024-02-12,2024-03-02
18.0,21.0,Tinamus major,0.2648,G6437_20240218_230000.WAV,G6437,season t1,GEOPARK_PUTUMAYO_2024,0.485901,-76.316377,2024-02-09,2024-03-02
30.0,33.0,Pulsatrix perspicillata,0.1339,G6429_20240210_210000.WAV,G6429,season t1,GEOPARK_PUTUMAYO_2024,0.484917,-76.325309,2024-02-09,2024-03-02
9.0,12.0,Zebrilus undulatus,0.2741,G6406_20240223_183000.WAV,G6406,season t1,GEOPARK_PUTUMAYO_2024,0.484945,-76.321513,2024-02-08,2024-03-02
18.0,21.0,Megascops choliba,0.1061,G6398_20240213_213000.WAV,G6398,season t1,GEOPARK_PUTUMAYO_2024,0.48036,-76.32004,2024-02-08,2024-02-26
6.0,9.0,Zebrilus undulatus,0.456,G6455_20240227_223000.WAV,G6455,season t1,GEOPARK_PUTUMAYO_2024,0.46971,-76.3285,2024-02-07,2024-03-02
57.0,60.0,Automolus ochrolaemus,0.112,G6403_20240219_050000.WAV,G6403,season t1,GEOPARK_PUTUMAYO_2024,0.487424,-76.318568,2024-02-09,2024-03-02
9.0,12.0,Zebrilus undulatus,0.1559,G6394_20240223_183000.WAV,G6394,season t1,GEOPARK_PUTUMAYO_2024,0.47208,-76.3288,2024-02-07,2024-03-02
21.0,24.0,Dendrocolaptes picumnus,0.2402,G6413_20240218_060000.WAV,G6413,season t1,GEOPARK_PUTUMAYO_2024,0.465565,-76.326598,2024-02-07,2024-03-02
6.0,9.0,Zebrilus undulatus,0.2075,G6464_20240217_190000.WAV,G6464,season t1,GEOPARK_PUTUMAYO_2024,0.483653,-76.316732,2024-02-09,2024-03-02
36.0,39.0,Orthopsittaca manilatus,0.5022,G6384_20240228_173000.WAV,G6384,season t1,GEOPARK_PUTUMAYO_2024,0.466205,-76.322577,2024-02-07,2024-03-02
33.0,36.0,Lophostrix cristata,0.1207,G6418_20240226_190000.WAV,G6418,season t1,GEOPARK_PUTUMAYO_2024,0.50345,-76.322483,2024-02-12,2024-03-02
27.0,30.0,Pulsatrix perspicillata,0.1216,G6414_20240209_223000.WAV,G6414,season t1,GEOPARK_PUTUMAYO_2024,0.467771,-76.328433,2024-02-07,2024-03-02
9.0,12.0,Megascops watsonii,0.2017,G6421_20240223_040000.WAV,G6421,season t1,GEOPARK_PUTUMAYO_2024,0.480966,-76.318115,2024-02-08,2024-03-02
0.0,3.0,Pulsatrix perspicillata,0.1106,G6455_20240218_013000.WAV,G6455,season t1,GEOPARK_PUTUMAYO_2024,0.46971,-76.3285,2024-02-07,2024-03-02
54.0,57.0,Pulsatrix perspicillata,0.2889,G6442_20240210_000000.WAV,G6442,season t1,GEOPARK_PUTUMAYO_2024,0.481959,-76.319523,2024-02-08,2024-03-02
18.0,21.0,Ciccaba virgata,0.2448,G6429_20240216_043000.WAV,G6429,season t1,GEOPARK_PUTUMAYO_2024,0.484917,-76.325309,2024-02-09,2024-03-02
3.0,6.0,Ciccaba virgata,0.1086,G6404_20240225_210000.WAV,G6404,season t1,GEOPARK_PUTUMAYO_2024,0.497502,-76.322981,2024-02-13,2024-03-02
